https://www.bdovore.com/Album?id_tome=348426,Urgence climatique,,,Documentaire,"Ekeland, Ivar",Casterman 2021,"Février 2020, Étienne Lécroart fait un rêve étrange et effrayant, qui traduit les craintes que lui inspire le réchauffement climatique : les générations futures sont en réel danger ! Il s’en ouvre à son ami Ivar Ekeland, mathématicien, économiste et philosophe, qui s’intéresse de près à la question. En faisant intervenir des spécialistes de diverses disciplines et des acteurs de terrain, tous deux font le point sur la situation actuelle et montrent que l’avenir reste ouvert : les moyens d’action sont là, encore faut-il avoir le courage de s’en servir ! source: éditeur"
https://www.bdovore.com/Album?id_tome=12797,Tess Wood & Campbell - 3,3.25,2,Science-Fiction,Stan,Delcourt,"Voilà nos héros enfin réunis pour vivre l'aventure coté à coté. Il sont rejoint par le double temporel de Campbell, et tous les trois, ils vont tenter de s'enfuir de la cité ravagée par une guerre civile. Dans le même temps, en 1937, les premiers effets dévastateurs des paradoxes temporels provoqués par Tess et Campbell se font sentir."
https://www.bdovore.com/Album?id_tome=277784,Street Fighter Reloaded n°5,,,Comics,"Siu-Chong, Ken",Udon,
https://www.bdovore.com/Album?id_tome=57346,"Ni Dieu, ni maître, ni croquettes",,,Humour,"Larcenet, Patrice",Glénat,"C'était à prévoir ! Depuis 20000 ans qu'on les parque, qu'on les dépouille, qu'on les mange, qu'on les exploite - bref, qu'on les emmerde - nos amis les bêtes sont devenues méfiantes, aigries et misanthropes ! Constatant que les rugissements restaient sans effet, elles ont décidé de contre-attaquer avec les mêmes armes que leur adversaire, à savoir la méchanceté, la stupidité et l'imbécillité aveugle... Et ça a marché ! Enfin les animaux sont devenus l'égal de l'homme ! Aussi crétin que lui ! C'est une grande victoire pour l'humanité. Il faut maintenant que les plantes entrent à leur tour dans la danse pour que toute la Création soit enfin unifiée : il n'y aura plus que des cons sur Terre ! Patience, ce rêve lointain n'est peut-être pas inaccessible..."
https://www.bdovore.com/Album?id_tome=376299,False Prophets,,,Comics Super-héros,"Baron, Mike",First Comics,
https://www.bdovore.com/Album?id_tome=390658,Lee Copper Present Le Best of des Closh,,,Autre,Dodo,Les Humanoïdes Associés,
https://www.bdovore.com/Album?id_tome=174496,Akagami no Shirayuki Hime (赤髪の白雪姫) n°4,,,Mangas - Shôjo,"Akizuki, Sorata",Hakusensha,
https://www.bdovore.com/Album?id_tome=22116,Morte saison pour les poissons,,,Humour,Fabio,Seuil,
https://www.bdovore.com/Album?id_tome=228740,"Shirley, Album n°19",,,Aventure,Cubbino,Aventures et voyages,Regroupe les n°73 à 76
https://www.bdovore.com/Album?id_tome=84888,"Silent love, Tome 2",,,Mangas - Yaoi,"Takanaga, Hinako",Asuka,"Satoru Tôno est amoureux depuis très longtemps de Keigo Tamiya, mais sa timidité l'a toujours empêché de faire sa déclaration, jusqu'au jour où c'est Keigo qui se déclare ! Surpris et choqué, Tôno répond du bout des lèvres. Son visage est totalement inexpressif, il n'arrive pas à montrer ses sentiments. Les malentendus s'enchaînent, nos deux amoureux vont-ils réussir à se comprendre ? source: éditeur"
